original_dir,p:\myPictures\Dropbox Backup\Camera Uploads
duplicate_dir,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads

files_indexed_dir1,9224
dirs_indexed_dir1,13
index_errors_dir1,0
index_duration_dir1,1820.02

files_indexed_dir2,1346
dirs_indexed_dir2,6
index_errors_dir2,0
index_duration_dir2,475.22

compare_duration,0.00

duplicate_files_found,1343
duplicate_size_bytes,5375686467

original_path,duplicate_path,size_bytes,hash
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-27 12.38.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-27 12.38.44.jpg,6553968,45e9460a7b6dabe60e69af5c57bf85c0d47f9edb450cb07ea11217dd01dcf10c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 19.27.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 19.27.01.jpg,6556145,de7e446d6af73c33c4f11512407928dc76e4abd7d8f89f93460ccd3e7c034755
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.50.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.50.05.jpg,6558287,d33fce6e21a3e1a771102c30d307b5181875869db00a45112e5996c549251ac4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.06.jpg,6558937,028ea81a21fd39af21fbebef01674bf5319b7e059b8c92430c068a352da6e197
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.03.jpg,6568744,8ede718fa65d84baaa5f165a2ca1fe71fd1e7ef619776f8c152a80e2dfb77f10
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-02 20.45.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-02 20.45.28.jpg,6582125,75451200e5652c10f56de94ecaa96dc45350fe46c9118530b8b530c304fcf186
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.38.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.38.03.jpg,6589207,9d28d6589614c4889c4181eb89f10d144240920dbedc211cbec5b6216841dd91
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.33.jpg,6590746,cff7fd817e3e8718fec50ca6937d3bc608fe796170dc7bb83c80743b7fdc7cd2
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.35.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.35.50.jpg,6592163,709850a2f9a3d66e6b78a8adeb34ff7986f50d1e458563aadf5e5520548759ed
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.17.02.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.17.02.jpg,6598170,9cd3989ae4e14fc2e0be06cb63c03286b526e66e5c6ee5f5ed4ffeb8c0a0c4b0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.25.02.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.25.02.jpg,6615824,46a0adb6259e431bd54e8d5ae406357e1b30f95f684caab36b4f88b2f77fb76b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.09.jpg,6622789,6bcd35efa2cb1bca13001c02843f722081b42298a29da0f7617aaa48340d2a6f
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-04 11.17.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-04 11.17.42.jpg,6638936,ffcbb6d86a522433bd604a6bdc6ce0e61bcd269d83d6aa602f1928d765e606f3
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 08.50.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 08.50.52.jpg,6647614,f9d3b54877bd46b0cee7f86879815de055717e342b111a948fff3c6cd1fe8a46
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-30 08.12.08.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-30 08.12.08.jpg,6648386,ef3f5d2afea2554fb319d2b8663c7441914d3b76678040b010608a5b63fbfbfe
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.26.jpg,6649843,7e730633552c8fda4eba5cc0e019a05df4e323ad3a998aa478748a8ad384b627
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.16.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.16.52.jpg,6657180,8a1955e14c87837b9753b97f9918108b7fb19382db2c134ba1af59a30cf5d58f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 22.11.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 22.11.13.jpg,6661384,74d5152ee4c6181c1fb2f449c37e7aab02a13aedc1a79b62f488eabbb0e878bf
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-08 14.29.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-08 14.29.06.jpg,6674123,4cd386af0e7b3d302e7258fbcf0dc115077dc209ea5a0d2c9a98972814f3b81a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.09.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 18.09.04.jpg,6679541,cf7e107126baf462fd08054ee68bc645289af3b1988f3dc4ad77f4c12a4eb9bf
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.40.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.40.42.jpg,6680358,fadba4f689692ab6d47997660ba44341f7112c6c12ffe05579e9655789ffc531
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 22.11.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 22.11.25.jpg,6693963,70a73264fce71bb7214e9fe7cce70cdb65dbc128933e98961c8ee50ed2e9274e
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 16.32.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 16.32.59.jpg,6707417,d27643f3844bb9460e5ce97095958206ab1c464da87a9b4f06aee09c5af9c086
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-06 21.51.10.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-06 21.51.10.jpg,6718967,1ec37e0dcf56c474c13d25f6ce261b07a2d50de339394004e5381399210591c1
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-19 21.49.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-19 21.49.41.jpg,6720177,2a097e46f2b6a35199c53f293ff4e47781ab5a57a37863a7b783eb7f3c47fdb2
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.26.jpg,6722210,cca36fc453eb377a297123ede74736a7131a138de551ca75d820b8646eaef23a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-17 03.19.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-17 03.19.28.jpg,6723282,140b6db73827fe84c043f9eac0b05b90de6a68e8857286f8d2ad6594732f335a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 19.17.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 19.17.33.jpg,6723837,2e7bebee286d25f06f72cedb5785c16963d376053079763e5f9486978f5fa875
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 08.51.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 08.51.05.jpg,6726704,624521600ffc24f29e0eb21d83be36f8e49be27b994e7ce3d21395be54a0a38a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 21.40.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 21.40.52.jpg,6733654,b53aab72dfaa15261690649f908eb3024d0117511b878b30004ab78f90206f48
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 14.45.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 14.45.18.jpg,6738114,7332e7a18fefc3cc6bc95201386081a0110bc81e25f72e05e6433f6e9fe1af19
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 02.41.15.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 02.41.15.jpg,6740162,9ac043293df0849b42a2553a8ab42d3ef025866978feabd0a60e16f4c2d325db
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-12 17.08.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-12 17.08.17.jpg,6750068,93c8b6e8fbedd04e4b3dc9a77d74a6cfe7486b21e24da670346a6253fb0e7ac3
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.25.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.25.12.jpg,6751623,881385883121823f9a90181dbb22189e5a51fdaf2398886cbf08036c6d96732f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.07.47.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.07.47.jpg,6761535,c0000d49b96f0ef92324fd1565d8436ece4200f3702f992b183e4a6da3147eac
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.26.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.26.59.jpg,6770105,f27d5762a32d8083c9d88ddbd7f2cc250746d84dd3e82c7a96ae1a8b083fd84e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-03 12.08.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-03 12.08.40.jpg,6775484,4344aecb741a0c6e6b56d5db56673b24687b023f09196d73f56ddfa7267c77df
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.22.54.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.22.54.jpg,6776247,c237527b91fe30554ff43bf46d8f7a85e2e040eae94d2c8c9167ced50fc96fbf
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-08 19.00.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-08 19.00.49.jpg,6777075,23f522beb29ca498da1618142fad2e9f0cf868ca3070086922791f3cc31a0bb1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-03 12.08.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-03 12.08.25.jpg,6794690,611844b9fcba72960b717c14d7bbeb9370917c742d0d7fc56f33b338f04e80ef
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.52.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.52.51.jpg,6795853,f2749d504c90893eea6107e3491fb0e950f19db58cbcaa4987577f176e4727bc
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 18.00.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 18.00.21.jpg,6797489,87870a7a45590eceb6d96b9a16a6c9cf533d09e784aa43b150419c41f0c2b040
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-17 16.23.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-17 16.23.45.jpg,6799782,e6a6b954ed9846acddc82277cc13429f87b8615a5e63198e7b6435f9393960ba
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-08 19.01.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-08 19.01.03.jpg,6800428,262884442279fe2d10c8e34f07e9901a790358046fd0c7e60f72afc253e91ec9
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 10.30.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 10.30.49.jpg,6815278,dc15ca2727d60358c757f63573db6530d8a3bd7cdbfbf73b95e4852c280415c5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.36.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.36.49.jpg,6832996,79c8dc06e3f2fcda2682cbf33a7bdedf1b67788166739d901fe2704c82bc4e30
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-13 10.28.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-13 10.28.12.jpg,6839183,3c95259475b8924aa2333835a56f9f992e5f232016dd1820034caa63b32e934b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.00.jpg,6844782,34a7d82a51ee4d2ed91b2675e592436b056b3d61db288936ecd4802302117ec5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.52.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.52.59.jpg,6849125,f4b7588d3c7f3bcf6d34b4ce387b2c78bf76733e96ff901920d8c2170ccafcf1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-06 21.36.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-06 21.36.52.jpg,6849345,90727c6cbbad2b640ad466f9dd269c7757cb6fcd41b60b178fb7d71b1be55d31
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-28 13.26.24.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-28 13.26.24.jpg,6858529,51f55c6a227d32f4bbf9a4b281414ee134b9700f908552e92413fc21d4275367
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-18 16.14.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-18 16.14.05.jpg,6866895,636f05160e7efb6ceb9def7e50c65515c66d94e706c31907d724073f49afb8ef
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-19 10.50.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-19 10.50.26.jpg,6897344,91892998a120a5f036b8cf8514a74cd48bfd3df2968904a7e359c03ba3568e9b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.07.jpg,6901427,0ba5d3c1b8b43aa7fcb313eeeeb4d59a39835c9dde5af17f633169e5ded6cb1b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.36.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 16.36.17.jpg,6927115,2f2220dd41b7c7596f186cb7075de61ed08b21c09e9d5578bafc894d7dc792b3
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-28 22.55.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-28 22.55.22.jpg,6930462,101828f8ac7a534f5fbac77266577de77583514597f908bce472d9222e018f62
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-29 16.21.55.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-29 16.21.55.jpg,6932145,8359775da01b05df3cee4e5a7cbb01885d9ed4c2d5b3291a85afec35de71c62f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.42.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.42.25.jpg,6938581,3875c60f8ffe497e770a814318ef631a4f5a99acd1d7870b37b0472ef673f503
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-27 13.15.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-27 13.15.00.jpg,6940610,68384f9b872b9f1120f25e23d5c52d0e5dadf3f453a21a5e5fe7d94424996a75
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.17.jpg,6944610,5e130bbfd1717583cce38280fb9f78abc0aa2902cee4631d08228fce74a04f3f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.05.jpg,6962522,31a6584d750564b089253b2a513e59321501993c3a1b006b172b9a326f8d1928
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.40.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.40.52.jpg,6962630,91e248fe1e4288a246ca0f2f140ea30b0a71e4394edcdb186366f2f3450d8b08
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 14.00.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 14.00.26.jpg,6974547,bee1691d6ff5b7ed19b7a2023a4d67ca7c0cfc56a25b2f1c452eabd6c835a2ff
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 16.35.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 16.35.12.jpg,6978249,fbdd60b3ead1a6fe365214df47a19eb62f21c586f57279ff65e2cd7c1fd8b4bc
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.36.jpg,6979917,1dd2fc839ae7a2914a93b1479edb0260f6f191a996faaaf7677d259fcbe908c4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 23.41.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 23.41.59.jpg,6986194,55964a16ed955f4ccab99e379e50745408ab3c1b7ef86e68501e496433a2defa
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.37.34.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.37.34.jpg,6994041,a353692fd1fde0576c8bf76bbf39c5ae12d70151d9e80e466d6ffb4ed7a3faec
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.24.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.24.49.jpg,6994515,614302b6012bdcae538662fc5e2f5069762d9bad766b3460198e71c109bd76ff
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.27.06.jpg,7024904,7746313c2bcb3cb6db37dd17be53f696a839264aa12ba3ede55ecd2d1de7a6d9
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 14.44.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 14.44.40.jpg,7032231,b6d267f577663b88754865be1cef48362650a6c18b48a6c74d566b2c2f9ce8cc
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 19.51.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 19.51.00.jpg,7033587,1edb0520391447c6ac8a5cbedc623fe442c7921920ead8032a5a8fb1ec47dd82
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.10.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.10.jpg,7040343,8091d4b7424fd7c880d905e00b78caa3a51eab9516365ec1bef777686ecdadb5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.38.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.38.44.jpg,7045948,be7b792b7a707f883c67ce8179ecdf846ebf307101372006e0f8d7e493ba73c1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 17.20.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-28 17.20.38.jpg,7047704,800a0522c0ef4add4ccfd9d8f390717bfdbdd60b7b8e9e89d723f3d9a35a43ef
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-17 03.19.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-17 03.19.42.jpg,7056076,49aee8e443f002cb54cc131f18ddd3cb6044abf9456c91b5ec392d8bfbdeaefe
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-07 02.39.08.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-07 02.39.08.jpg,7062388,2894490990b6c95e8588e3edd620fadb1a0fe766ea148dd671cbd04c85375c81
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.49.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.49.50.jpg,7078593,d97977a835f7f15967a5f9a809defd018254f32d2711677d98ab4163e919e92b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.52.10.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.52.10.jpg,7085987,b788621e81046b6fcc5d5a40628a88b22aa2d2f24079ab4876467670769e6f80
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-31 21.36.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-31 21.36.38.jpg,7127533,36e0dec37ba536a019c640c74b3edae7e7dd541323b0aa37c066868365778562
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.42.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.42.13.jpg,7130101,d7c8441d790d522245c32cc14dec5f49925fe3cc1651b037fae09e00c7244f4e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.15.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 15.24.15.jpg,7131087,ce20a52af5e2ed546b635b82f792a6ec2fa997297679257b1517a89f30940c3d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-30 23.17.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-30 23.17.51.jpg,7133066,fcf0e398e2a638211e00129c7625a533f31728f2444f76af8c5a1b1f792fc243
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-17 16.30.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-17 16.30.25.jpg,7135278,d6df9c45d3f0b2faa0a04bb63a8665d5fb5c6741caab5074a27eed90f17f240c
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.21.jpg,7139065,49a34bcbdbf7ccca4110ffebed45cab72a9ddfbe69ecfadc47f248a1419f3749
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.23.jpg,7143104,ba269653d9f1146e07983a64b9ee1cb4a0659d9f0b235bac74f10f0922e07d83
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 19.53.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 19.53.33.jpg,7148337,859933fbc2fd6e202cdb7c134e7760e157c3c4c12cc492547de5400f9e07d185
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.56.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.59.56.jpg,7159463,74b0bbd9983d6693b182f84f6e1470902e5190410a5ff18e04771a8f0b0dc877
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-07 12.59.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-07 12.59.44.jpg,7163263,e1a71eabf55f1896c4d3ba57f13386fccccd4c69acc718ffa7af704f0e03b828
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-27 18.53.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-27 18.53.28.jpg,7163554,cfd683a0294cc41c1db0f8d952392c1f3a45648857d3429bc3ed78df31d0e649
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-03 13.32.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-03 13.32.16.jpg,7169584,c694870b4970ae0083e86c4dc98a6c2d41f2d2c78f5623d2854b3a20284e0a52
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 19.51.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 19.51.28.jpg,7182432,8a66ea9e950ef610ad8a6150f32a0a932fd8e43325ea71a6bbe472003781a2a2
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.01.jpg,7194951,ce0433d5239d30d0b8bc90621c0e8b4f672757651de746aa5eb6198448eb3857
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.49.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.49.50.jpg,7207278,eb00d431f08feb85f00bf62efcab965e24f8850e3eb05c4a4f6260263a0cd61f
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-18 13.39.11.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-18 13.39.11.jpg,7217479,d45d87a9310b04176732e27a6748412ddc36d2a9796c005caa68fc73682d9dea
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.54.20.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-25 21.54.20.jpg,7226897,d6f03d038747eb57a7417896d1e72d75df2c35e9abc23f51746974c28e4bf15d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-06 21.51.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-06 21.51.04.jpg,7232168,b5369509209d5bf9c7f8a2d4517b43ddafb0160b71c90af8232237d5d84d60d6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-20 20.39.37.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-20 20.39.37.jpg,7234898,7e9f17a41497874c0ac323b2664fe4d188495eeab327644bf55485731f0e21b0
